"id";"fecha";"ano";"mes";"dia";"codigo";"nombre";"unidad_medida";"valor"
1318;"2014-10-11";2014;10;11;"uf";"Unidad de Fomento (UF)";"Pesos";24202.19
1319;"2014-10-12";2014;10;12;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.53
1320;"2014-10-12";2014;10;12;"uf";"Unidad de Fomento (UF)";"Pesos";24208.41
1321;"2014-10-13";2014;10;13;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.65
1322;"2014-10-13";2014;10;13;"uf";"Unidad de Fomento (UF)";"Pesos";24214.63
1323;"2014-10-14";2014;10;14;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.74
1324;"2014-10-14";2014;10;14;"uf";"Unidad de Fomento (UF)";"Pesos";24220.86
1325;"2014-10-15";2014;10;15;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.88
1326;"2014-10-15";2014;10;15;"uf";"Unidad de Fomento (UF)";"Pesos";24227.08
1327;"2014-10-16";2014;10;16;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.03
1328;"2014-10-16";2014;10;16;"uf";"Unidad de Fomento (UF)";"Pesos";24233.31
1329;"2014-10-17";2014;10;17;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.12
1330;"2014-10-17";2014;10;17;"uf";"Unidad de Fomento (UF)";"Pesos";24239.54
1331;"2014-10-18";2014;10;18;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.12
1332;"2014-10-18";2014;10;18;"uf";"Unidad de Fomento (UF)";"Pesos";24245.77
1333;"2014-10-19";2014;10;19;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.12
1334;"2014-10-19";2014;10;19;"uf";"Unidad de Fomento (UF)";"Pesos";24252.01
1335;"2014-10-20";2014;10;20;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.17
1336;"2014-10-20";2014;10;20;"uf";"Unidad de Fomento (UF)";"Pesos";24258.24
1337;"2014-10-21";2014;10;21;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.27
1338;"2014-10-21";2014;10;21;"uf";"Unidad de Fomento (UF)";"Pesos";24264.48
1339;"2014-10-22";2014;10;22;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.32
1340;"2014-10-22";2014;10;22;"uf";"Unidad de Fomento (UF)";"Pesos";24270.72
1341;"2014-10-23";2014;10;23;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.4
1342;"2014-10-23";2014;10;23;"uf";"Unidad de Fomento (UF)";"Pesos";24276.95
1343;"2014-10-24";2014;10;24;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.39
1344;"2014-10-24";2014;10;24;"uf";"Unidad de Fomento (UF)";"Pesos";24283.2
1345;"2014-10-25";2014;10;25;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.39
1346;"2014-10-25";2014;10;25;"uf";"Unidad de Fomento (UF)";"Pesos";24289.44
1347;"2014-10-26";2014;10;26;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.39
1348;"2014-10-26";2014;10;26;"uf";"Unidad de Fomento (UF)";"Pesos";24295.68
1349;"2014-10-27";2014;10;27;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.45
1350;"2014-10-27";2014;10;27;"uf";"Unidad de Fomento (UF)";"Pesos";24301.93
1351;"2014-10-28";2014;10;28;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.43
1352;"2014-10-28";2014;10;28;"uf";"Unidad de Fomento (UF)";"Pesos";24308.17
1353;"2014-10-29";2014;10;29;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.49
1354;"2014-10-29";2014;10;29;"uf";"Unidad de Fomento (UF)";"Pesos";24314.42
1355;"2014-10-30";2014;10;30;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.53
1356;"2014-10-30";2014;10;30;"uf";"Unidad de Fomento (UF)";"Pesos";24320.67
1357;"2014-10-31";2014;10;31;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.53
1358;"2014-10-31";2014;10;31;"uf";"Unidad de Fomento (UF)";"Pesos";24326.93
1359;"2014-11-01";2014;11;1;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.53
1360;"2014-11-01";2014;11;1;"uf";"Unidad de Fomento (UF)";"Pesos";24333.18
1361;"2014-11-02";2014;11;2;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.53
1362;"2014-11-02";2014;11;2;"uf";"Unidad de Fomento (UF)";"Pesos";24339.44
1363;"2014-11-03";2014;11;3;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.55
1364;"2014-11-03";2014;11;3;"uf";"Unidad de Fomento (UF)";"Pesos";24345.69
1365;"2014-11-04";2014;11;4;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.55
1366;"2014-11-04";2014;11;4;"uf";"Unidad de Fomento (UF)";"Pesos";24351.95
1367;"2014-11-05";2014;11;5;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.57
1368;"2014-11-05";2014;11;5;"uf";"Unidad de Fomento (UF)";"Pesos";24358.21
1369;"2014-11-06";2014;11;6;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.61
1370;"2014-11-06";2014;11;6;"uf";"Unidad de Fomento (UF)";"Pesos";24364.47
1371;"2014-11-07";2014;11;7;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.25
1372;"2014-11-07";2014;11;7;"uf";"Unidad de Fomento (UF)";"Pesos";24370.74
1373;"2014-11-08";2014;11;8;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.25
1374;"2014-11-08";2014;11;8;"uf";"Unidad de Fomento (UF)";"Pesos";24377.0
1375;"2014-11-09";2014;11;9;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.25
1376;"2014-11-09";2014;11;9;"uf";"Unidad de Fomento (UF)";"Pesos";24383.27
1377;"2014-11-10";2014;11;10;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.46
1378;"2014-11-10";2014;11;10;"uf";"Unidad de Fomento (UF)";"Pesos";24391.36
1379;"2014-11-11";2014;11;11;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.55
1380;"2014-11-11";2014;11;11;"uf";"Unidad de Fomento (UF)";"Pesos";24399.45
1381;"2014-11-12";2014;11;12;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.59
1382;"2014-11-12";2014;11;12;"uf";"Unidad de Fomento (UF)";"Pesos";24407.54
1383;"2014-11-13";2014;11;13;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.61
1384;"2014-11-13";2014;11;13;"uf";"Unidad de Fomento (UF)";"Pesos";24415.64
1385;"2014-11-14";2014;11;14;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.65
1386;"2014-11-14";2014;11;14;"uf";"Unidad de Fomento (UF)";"Pesos";24423.74
1387;"2014-11-15";2014;11;15;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.65
1388;"2014-11-15";2014;11;15;"uf";"Unidad de Fomento (UF)";"Pesos";24431.84
1389;"2014-11-16";2014;11;16;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.65
1390;"2014-11-16";2014;11;16;"uf";"Unidad de Fomento (UF)";"Pesos";24439.95
1391;"2014-11-17";2014;11;17;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.7
1392;"2014-11-17";2014;11;17;"uf";"Unidad de Fomento (UF)";"Pesos";24448.06
1393;"2014-11-18";2014;11;18;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
1394;"2014-11-18";2014;11;18;"uf";"Unidad de Fomento (UF)";"Pesos";24456.17
1395;"2014-11-19";2014;11;19;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.75
1396;"2014-11-19";2014;11;19;"uf";"Unidad de Fomento (UF)";"Pesos";24464.28
1397;"2014-11-20";2014;11;20;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.87
1398;"2014-11-20";2014;11;20;"uf";"Unidad de Fomento (UF)";"Pesos";24472.39
1399;"2014-11-21";2014;11;21;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.87
1400;"2014-11-21";2014;11;21;"uf";"Unidad de Fomento (UF)";"Pesos";24480.51
1401;"2014-11-22";2014;11;22;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.87
1402;"2014-11-22";2014;11;22;"uf";"Unidad de Fomento (UF)";"Pesos";24488.63
1403;"2014-11-23";2014;11;23;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.87
1404;"2014-11-23";2014;11;23;"uf";"Unidad de Fomento (UF)";"Pesos";24496.76
1405;"2014-11-24";2014;11;24;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.96
1406;"2014-11-24";2014;11;24;"uf";"Unidad de Fomento (UF)";"Pesos";24504.88
1407;"2014-11-25";2014;11;25;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.96
1408;"2014-11-25";2014;11;25;"uf";"Unidad de Fomento (UF)";"Pesos";24513.01
1409;"2014-11-26";2014;11;26;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.98
1410;"2014-11-26";2014;11;26;"uf";"Unidad de Fomento (UF)";"Pesos";24521.14
1411;"2014-11-27";2014;11;27;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.03
1412;"2014-11-27";2014;11;27;"uf";"Unidad de Fomento (UF)";"Pesos";24529.28
1413;"2014-11-28";2014;11;28;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.12
1414;"2014-11-28";2014;11;28;"uf";"Unidad de Fomento (UF)";"Pesos";24537.42
1415;"2014-11-29";2014;11;29;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.12
1416;"2014-11-29";2014;11;29;"uf";"Unidad de Fomento (UF)";"Pesos";24545.56
1417;"2014-11-30";2014;11;30;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.12
1418;"2014-11-30";2014;11;30;"uf";"Unidad de Fomento (UF)";"Pesos";24553.7
1419;"2014-12-01";2014;12;1;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.18
1420;"2014-12-01";2014;12;1;"uf";"Unidad de Fomento (UF)";"Pesos";24561.84
1421;"2014-12-02";2014;12;2;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.39
1422;"2014-12-02";2014;12;2;"uf";"Unidad de Fomento (UF)";"Pesos";24569.99
1423;"2014-12-03";2014;12;3;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.38
1424;"2014-12-03";2014;12;3;"uf";"Unidad de Fomento (UF)";"Pesos";24578.14
1425;"2014-12-04";2014;12;4;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.37
1426;"2014-12-04";2014;12;4;"uf";"Unidad de Fomento (UF)";"Pesos";24586.3
1427;"2014-12-05";2014;12;5;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.47
1428;"2014-12-05";2014;12;5;"uf";"Unidad de Fomento (UF)";"Pesos";24594.45
1429;"2014-12-06";2014;12;6;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.47
1430;"2014-12-06";2014;12;6;"uf";"Unidad de Fomento (UF)";"Pesos";24602.61
1431;"2014-12-07";2014;12;7;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.47
1432;"2014-12-07";2014;12;7;"uf";"Unidad de Fomento (UF)";"Pesos";24610.77
1433;"2014-12-08";2014;12;8;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.47
1434;"2014-12-08";2014;12;8;"uf";"Unidad de Fomento (UF)";"Pesos";24618.94
1435;"2014-12-09";2014;12;9;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.6
1436;"2014-12-09";2014;12;9;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1437;"2014-12-10";2014;12;10;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.69
1438;"2014-12-10";2014;12;10;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1439;"2014-12-11";2014;12;11;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.76
1440;"2014-12-11";2014;12;11;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1441;"2014-12-12";2014;12;12;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.87
1442;"2014-12-12";2014;12;12;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1443;"2014-12-13";2014;12;13;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.87
1444;"2014-12-13";2014;12;13;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1445;"2014-12-14";2014;12;14;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.87
1446;"2014-12-14";2014;12;14;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1447;"2014-12-15";2014;12;15;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.96
1448;"2014-12-15";2014;12;15;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1449;"2014-12-16";2014;12;16;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";3.08
1450;"2014-12-16";2014;12;16;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1451;"2014-12-17";2014;12;17;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";3.11
1452;"2014-12-17";2014;12;17;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1453;"2014-12-18";2014;12;18;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";3.07
1454;"2014-12-18";2014;12;18;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1455;"2014-12-19";2014;12;19;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.87
1456;"2014-12-19";2014;12;19;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1457;"2014-12-20";2014;12;20;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.87
1458;"2014-12-20";2014;12;20;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1459;"2014-12-21";2014;12;21;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.87
1460;"2014-12-21";2014;12;21;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1461;"2014-12-22";2014;12;22;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.69
1462;"2014-12-22";2014;12;22;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1463;"2014-12-23";2014;12;23;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.55
1464;"2014-12-23";2014;12;23;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1465;"2014-12-24";2014;12;24;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.51
1466;"2014-12-24";2014;12;24;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1467;"2014-12-25";2014;12;25;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.51
1468;"2014-12-25";2014;12;25;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1469;"2014-12-26";2014;12;26;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.48
1470;"2014-12-26";2014;12;26;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1471;"2014-12-27";2014;12;27;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.48
1472;"2014-12-27";2014;12;27;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1473;"2014-12-28";2014;12;28;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.48
1474;"2014-12-28";2014;12;28;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1475;"2014-12-29";2014;12;29;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.5
1476;"2014-12-29";2014;12;29;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1477;"2014-12-30";2014;12;30;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.35
1478;"2014-12-30";2014;12;30;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1479;"2014-12-31";2014;12;31;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.35
1480;"2014-12-31";2014;12;31;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1481;"2015-01-01";2015;1;1;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.35
1482;"2015-01-01";2015;1;1;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1483;"2015-01-02";2015;1;2;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.49
1484;"2015-01-02";2015;1;2;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1485;"2015-01-03";2015;1;3;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.49
1486;"2015-01-03";2015;1;3;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1487;"2015-01-04";2015;1;4;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.49
1488;"2015-01-04";2015;1;4;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1489;"2015-01-05";2015;1;5;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.36
1490;"2015-01-05";2015;1;5;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1491;"2015-01-06";2015;1;6;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.22
1492;"2015-01-06";2015;1;6;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1493;"2015-01-07";2015;1;7;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.08
1494;"2015-01-07";2015;1;7;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1495;"2015-01-08";2015;1;8;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.04
1496;"2015-01-08";2015;1;8;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1497;"2015-01-09";2015;1;9;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.04
1498;"2015-01-09";2015;1;9;"uf";"Unidad de Fomento (UF)";"Pesos";24627.1
1499;"2015-01-10";2015;1;10;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.04
1500;"2015-01-10";2015;1;10;"uf";"Unidad de Fomento (UF)";"Pesos";24623.92
1501;"2015-01-11";2015;1;11;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.04
1502;"2015-01-11";2015;1;11;"uf";"Unidad de Fomento (UF)";"Pesos";24620.73
1503;"2015-01-12";2015;1;12;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.02
1504;"2015-01-12";2015;1;12;"uf";"Unidad de Fomento (UF)";"Pesos";24617.55
1505;"2015-01-13";2015;1;13;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.04
1506;"2015-01-13";2015;1;13;"uf";"Unidad de Fomento (UF)";"Pesos";24614.37
1507;"2015-01-14";2015;1;14;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.05
1508;"2015-01-14";2015;1;14;"uf";"Unidad de Fomento (UF)";"Pesos";24611.18
1509;"2015-01-15";2015;1;15;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";2.03
1510;"2015-01-15";2015;1;15;"uf";"Unidad de Fomento (UF)";"Pesos";24608.0
1511;"2015-01-16";2015;1;16;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.93
1512;"2015-01-16";2015;1;16;"uf";"Unidad de Fomento (UF)";"Pesos";24604.82
1513;"2015-01-17";2015;1;17;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.93
1514;"2015-01-17";2015;1;17;"uf";"Unidad de Fomento (UF)";"Pesos";24601.64
1515;"2015-01-18";2015;1;18;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.93
1516;"2015-01-18";2015;1;18;"uf";"Unidad de Fomento (UF)";"Pesos";24598.46
1517;"2015-01-19";2015;1;19;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.83
1518;"2015-01-19";2015;1;19;"uf";"Unidad de Fomento (UF)";"Pesos";24595.28
1519;"2015-01-20";2015;1;20;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.79
1520;"2015-01-20";2015;1;20;"uf";"Unidad de Fomento (UF)";"Pesos";24592.1
1521;"2015-01-21";2015;1;21;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.77
1522;"2015-01-21";2015;1;21;"uf";"Unidad de Fomento (UF)";"Pesos";24588.92
1523;"2015-01-22";2015;1;22;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
1524;"2015-01-22";2015;1;22;"uf";"Unidad de Fomento (UF)";"Pesos";24585.74
1525;"2015-01-23";2015;1;23;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.71
1526;"2015-01-23";2015;1;23;"uf";"Unidad de Fomento (UF)";"Pesos";24582.56
1527;"2015-01-24";2015;1;24;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.71
1528;"2015-01-24";2015;1;24;"uf";"Unidad de Fomento (UF)";"Pesos";24579.39
1529;"2015-01-25";2015;1;25;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.71
1530;"2015-01-25";2015;1;25;"uf";"Unidad de Fomento (UF)";"Pesos";24576.21
1531;"2015-01-26";2015;1;26;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.68
1532;"2015-01-26";2015;1;26;"uf";"Unidad de Fomento (UF)";"Pesos";24573.03
1533;"2015-01-27";2015;1;27;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.68
1534;"2015-01-27";2015;1;27;"uf";"Unidad de Fomento (UF)";"Pesos";24569.85
1535;"2015-01-28";2015;1;28;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.66
1536;"2015-01-28";2015;1;28;"uf";"Unidad de Fomento (UF)";"Pesos";24566.68
1537;"2015-01-29";2015;1;29;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.65
1538;"2015-01-29";2015;1;29;"uf";"Unidad de Fomento (UF)";"Pesos";24563.5
1539;"2015-01-30";2015;1;30;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.65
1540;"2015-01-30";2015;1;30;"uf";"Unidad de Fomento (UF)";"Pesos";24560.33
1541;"2015-01-31";2015;1;31;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.65
1542;"2015-01-31";2015;1;31;"uf";"Unidad de Fomento (UF)";"Pesos";24557.15
1543;"2015-02-01";2015;2;1;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.65
1544;"2015-02-01";2015;2;1;"uf";"Unidad de Fomento (UF)";"Pesos";24553.98
1545;"2015-02-02";2015;2;2;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.62
1546;"2015-02-02";2015;2;2;"uf";"Unidad de Fomento (UF)";"Pesos";24550.8
1547;"2015-02-03";2015;2;3;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.49
1548;"2015-02-03";2015;2;3;"uf";"Unidad de Fomento (UF)";"Pesos";24547.63
1549;"2015-02-04";2015;2;4;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.41
1550;"2015-02-04";2015;2;4;"uf";"Unidad de Fomento (UF)";"Pesos";24544.45
1551;"2015-02-05";2015;2;5;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.28
1552;"2015-02-05";2015;2;5;"uf";"Unidad de Fomento (UF)";"Pesos";24541.28
1553;"2015-02-06";2015;2;6;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.06
1554;"2015-02-06";2015;2;6;"uf";"Unidad de Fomento (UF)";"Pesos";24538.11
1555;"2015-02-07";2015;2;7;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.06
1556;"2015-02-07";2015;2;7;"uf";"Unidad de Fomento (UF)";"Pesos";24534.94
1557;"2015-02-08";2015;2;8;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.06
1558;"2015-02-08";2015;2;8;"uf";"Unidad de Fomento (UF)";"Pesos";24531.76
1559;"2015-02-09";2015;2;9;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.88
1560;"2015-02-09";2015;2;9;"uf";"Unidad de Fomento (UF)";"Pesos";24528.59
1561;"2015-02-10";2015;2;10;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.82
1562;"2015-02-10";2015;2;10;"uf";"Unidad de Fomento (UF)";"Pesos";24529.47
1563;"2015-02-11";2015;2;11;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.8
1564;"2015-02-11";2015;2;11;"uf";"Unidad de Fomento (UF)";"Pesos";24530.34
1565;"2015-02-12";2015;2;12;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.8
1566;"2015-02-12";2015;2;12;"uf";"Unidad de Fomento (UF)";"Pesos";24531.22
1567;"2015-02-13";2015;2;13;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.82
1568;"2015-02-13";2015;2;13;"uf";"Unidad de Fomento (UF)";"Pesos";24532.09
1569;"2015-02-14";2015;2;14;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.82
1570;"2015-02-14";2015;2;14;"uf";"Unidad de Fomento (UF)";"Pesos";24532.97
1571;"2015-02-15";2015;2;15;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.82
1572;"2015-02-15";2015;2;15;"uf";"Unidad de Fomento (UF)";"Pesos";24533.84
1573;"2015-02-16";2015;2;16;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.79
1574;"2015-02-16";2015;2;16;"uf";"Unidad de Fomento (UF)";"Pesos";24534.72
1575;"2015-02-17";2015;2;17;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.77
1576;"2015-02-17";2015;2;17;"uf";"Unidad de Fomento (UF)";"Pesos";24535.6
1577;"2015-02-18";2015;2;18;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.77
1578;"2015-02-18";2015;2;18;"uf";"Unidad de Fomento (UF)";"Pesos";24536.47
1579;"2015-02-19";2015;2;19;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.77
1580;"2015-02-19";2015;2;19;"uf";"Unidad de Fomento (UF)";"Pesos";24537.35
1581;"2015-02-20";2015;2;20;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.78
1582;"2015-02-20";2015;2;20;"uf";"Unidad de Fomento (UF)";"Pesos";24538.22
1583;"2015-02-21";2015;2;21;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.78
1584;"2015-02-21";2015;2;21;"uf";"Unidad de Fomento (UF)";"Pesos";24539.1
1585;"2015-02-22";2015;2;22;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.78
1586;"2015-02-22";2015;2;22;"uf";"Unidad de Fomento (UF)";"Pesos";24539.98
1587;"2015-02-23";2015;2;23;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.8
1588;"2015-02-23";2015;2;23;"uf";"Unidad de Fomento (UF)";"Pesos";24540.85
1589;"2015-02-24";2015;2;24;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.77
1590;"2015-02-24";2015;2;24;"uf";"Unidad de Fomento (UF)";"Pesos";24541.73
1591;"2015-02-25";2015;2;25;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.77
1592;"2015-02-25";2015;2;25;"uf";"Unidad de Fomento (UF)";"Pesos";24542.6
1593;"2015-02-26";2015;2;26;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.77
1594;"2015-02-26";2015;2;26;"uf";"Unidad de Fomento (UF)";"Pesos";24543.48
1595;"2015-02-27";2015;2;27;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.77
1596;"2015-02-27";2015;2;27;"uf";"Unidad de Fomento (UF)";"Pesos";24544.36
1597;"2015-02-28";2015;2;28;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.77
1598;"2015-02-28";2015;2;28;"uf";"Unidad de Fomento (UF)";"Pesos";24545.23
